CodigoIBGE,MediaMovelEmpregabilidade
3202652,0.1365467331194101
3202702,0.7714950386934442
3202801,-2.16568226563683
3202900,1.6249050873196662
3203007,0.1854518479731205
3203056,-4.632711060399566
3203106,0.6056601695848476
3203130,4.16229450856943
3203163,0.4886321175016526
3203205,-0.1369264278887399
3203304,-0.2284669865204477
3203320,0.6274526871658725
3203346,0.2021373831118611
3203353,0.8150582002496116
3203403,1.322013180272109
3203502,0.3614052781980167
3203601,0.7075888908544133
3203700,0.4696333315611321
3203809,0.1879920103395606
3203908,-0.8186173330275466
3204005,-0.1656206415620641
3204054,0.9883075613130808
3204104,-1.92542500234808
3204203,-0.0906100144976023
3204252,1.349123070004497
3204302,1.2792889846485327
3204351,-1.285831285831286
3204401,0.7409990410600646
3204500,0.1809889234778829
3204559,0.4388370817334064
3204609,0.069816800714924
3204658,-2.0808013847457008
3204708,-0.2723311546840954
3204807,-0.2336926357608155
3204906,-0.4413927180120465
3204955,0.3849798625918029
3205002,0.1210354423974791
3205010,-2.3545416492256184
3205036,0.2860879516102665
3205069,0.0787556605631031
3205101,1.2714598383158533
3205150,-0.3934613871302354
3205176,-7.955421602299012
3205200,0.1644372267464384
3205309,0.9469641813589296
5200050,0.3174315254852167
5200100,0.8456421242530161
5200134,-0.8152543140540791
5200159,2.264095822378031
5200175,2.1758050478677124
5200209,-0.0904322662325919
5200258,0.3926331692153857
5200308,0.1239201246282399
5200506,1.095936604282583
5200555,-0.462463388315089
5200605,1.1178680021463063
5200803,-7.401486830834377e-17
5200829,0.153045607591062
5200852,3.6755386565272494
5200902,0.8029364533149804
5201108,0.7883257990324372
5201207,-0.1825483753194596
5201306,-0.7010451946538464
5201405,0.4457265702794199
5201454,2.025177887246853
5201504,1.2997623291740936
5201603,-0.4774305555555555
5201702,0.5644857803343906
5201801,1.0411786141912645
5202155,0.3961595824011932
5202353,2.1808999081726355
5202502,1.9058732010890704
5202601,0.7723200494284832
5202809,1.0580242788729255
5203104,0.554547287759629
5203203,1.7506680180595229
5203302,0.7282312469284725
5203401,0.6645230439442658
5203500,-0.1537947174857912
5203559,0.7256235827664392
5203575,-0.1520218911523259
5203609,0.5950964056177099
5203807,0.7473841554559041
5203906,0.8996645318694726
5203939,-0.238095238095238
5203962,-0.1592356687898088
5204003,-0.2167598734122332
5204102,0.295258984309094
5204201,0.7057163020465772
5204250,1.6962982049300024
5204300,1.5438696498978668
5204409,-0.4510464277122925
5204508,0.4041065967671471
5204557,1.0375596596804315
5204607,-0.8593280054996993
5204656,0.5762411347517731
5204706,-0.0641865002952579
5204805,-5.4865291832116485
5204854,1.3987644247581306
5204904,0.2103107112159615
5204953,-0.7413221698935987
5205000,-2.10252302763316
5205059,-2.3220712875885288
5205109,0.7860866731834477
5205208,0.2179870453413054
5205307,0.5138746145940389
5205406,1.764879633732092
5205455,-1.1645183311247638
5205471,1.0008612061541322
5205497,-0.1066587903252272
5205513,-0.4167279501887533
5205521,0.2785737026424705
5205703,-0.0682780281305477
5205802,1.4453562103692648
5205901,-0.105440742302826
5206206,2.399229852205446
5206305,-0.0908265213442324
5206404,-2.576241539280553
5206503,0.0416770859381513
5206602,-0.0564780300463122
5206701,0.4254957024934049
5206800,0.4237801186584334
5206909,-1.0587612493382743
5207105,-0.5859701992298677
5207253,2.0030289706385265
5207352,1.1777128005198183
5207402,0.1808267957491796
5207501,1.7112632233976353
5207535,0.2790567880563695
5207600,0.9985164897866028
5207808,0.470443189929271
5207907,-0.0817394147457904
5208004,-0.813048259144394
5208103,-0.1072501072501071
5208152,1.6839741790625873
5208301,0.0756715853197124
5208400,-0.1919862673352303
5208509,4.601639124009137
5208608,1.3224969768445525
5208707,0.7013664561015113
5208806,0.0490827658138535
5208905,-0.1379006012466214
5209101,0.4551517773451585
5209150,0.3864286266326607
5209200,0.3653403224525455
5209291,-0.6144393241167432
5209408,-1.3851544039762085
5209457,-0.5416279789538843
5209606,0.1496110113704369
5209705,2.348492278854851
5209804,-0.3355382993001628
5209903,0.1619852917355102
5209937,-2.112135176651306
5209952,-0.2316745436011497
5210000,0.0371167693563962
5210109,-0.5148152385310606
5210158,0.6176999101527403
5210208,0.2101046947223489
5210307,0.5964214711729623
5210406,0.3396144500696734
5210562,-0.09765625
5210604,-0.723589001447178
5210802,-0.4677268475210478
5210901,0.0685213101274495
5211008,0.4303455059633591
5211206,0.6527824853437777
5211305,-1.8503717077085938e-17
5211404,0.5238344683080146
5211503,0.0911855891471498
5211602,-0.1220554131575735
5211701,-0.1832940560356113
5211800,-0.1644043202596159
5211909,0.4598360117288041
5212006,-0.6805035726437563
5212055,-0.1578282828282827
5212105,0.6209465985925211
5212204,-0.0501856870420556
5212253,1.6260162601626014
5212303,0.1461507545032703
5212501,0.9249969116552624
5212600,5.067781578613961
5212709,0.6868401428627494
5212808,0.5089764945400704
5212907,0.3399048266485384
5212956,-1.9980019980019976
5213004,0.9035649745358962
5213053,1.2693577050012694
5213087,1.9474501552950605
5213103,1.2000160002133362
5213400,0.1975894092076665
5213509,-0.4846444240383636
5213707,1.1635638297872344
5213756,1.107377424774706
5213772,-0.4452756256122539
5213806,-1.0338818736271158
5213855,-0.332667997338656
5213905,-0.5043954460296871
5214002,1.1184946378051184
5214051,1.7736214124475973
5214101,-0.0470809792843691
5214408,-0.4591368227731864
5214507,0.8510100273295792
5214606,1.908134159535753
5214705,-0.1400560224089635
5214804,-0.2345215759849905
5214838,1.2671380420182976
5214861,0.4786979415988512
5214879,1.4591439688715953
5214903,-0.4412089124200308
5215009,-0.3035515531721137
5215207,0.4205214465937765
5215231,-0.0433451294006916
5215256,0.9001710324961744
5215306,0.3815673613149395
5215405,-0.2433682161109759
5215504,0.3044140030441402
5215603,0.4031499449028409
5215652,-0.1070778455937465
5215702,2.104242424242424
5215801,0.5884083553986467
5215900,-5.551115123125783e-17
5216007,-3.56359649122807
